"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"44687","Central America","December 03, 2017","2017","Dec","1","","1","","","1","","Hit by train, Train Accident","Train tracks near Rancho Moralitos, Celaya, Guanajuato, Mexico","Periódico AM, Periódico Correo","20.488650070090, -100.800033950970","Central America to US","http://bit.ly/2orClLV, http://bit.ly/2Fxs1cK","Central America","3"
"44304","North Africa","December 02, 2017","2017","Dec","3","","3","","3","","","Starvation, Dehydration, Harsh weather/lack of adequate shelter","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.534667970000, 24.297353380000","","","Northern Africa","2"
"44303","North Africa","December 01, 2017","2017","Dec","10","","10","","","10","","Dehydration","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.106445310000, 29.051517840000","","","Northern Africa","2"
"44009","Mediterranean","November 30, 2017","2017","Nov","","28","28","6","4","24","1","Presumed drowning","Unspecified location in Gibraltar Strait. Boat left from Asilah, Morocco","Caminando Fronteras, El País","35.928564408919, -5.893536298438","Western Mediterranean","http://bit.ly/2zBICs0, http://bit.ly/2jzvL2z, http://bit.ly/2kbmi5B","Uncategorized","4"
"44014","US-Mexico Border","November 30, 2017","2017","Nov","1","","1","","","1","","Unknown (violence)","Tecate, Baja California, Mexico","El Mexicano","32.575382802031, -116.635383545510","Central America to US","http://bit.ly/2AwkzOy","Central America","1"
"44300","North Africa","November 30, 2017","2017","Nov","14","","14","","1","","1","Starvation, Excessive Physical Abuse","Bani Walid, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.053676000000, 31.797583100000","","","Northern Africa","2"
"44301","North Africa","November 30, 2017","2017","Nov","3","","3","","","3","","Unknown","Sabratha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.449522100000, 32.781101600000","","","Northern Africa","2"
"44302","North Africa","November 30, 2017","2017","Nov","2","","2","","","2","","Dehydration","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.853759770000, 28.464013180000","","","Northern Africa","2"
"44004","Mediterranean","November 29, 2017","2017","Nov","3","1","4","2","","","","Drowning","5 miles south of Tarifa, Cádiz, Spain","Salvamento Marítimo, EFE, El Diario","35.970153678605, -5.603076408984","Western Mediterranean","http://bit.ly/2k9fLZo, http://bit.ly/2k8VtiE, http://bit.ly/2jwEJxV, http://reut.rs/2iqVm1u","Uncategorized","3"
"44005","US-Mexico Border","November 29, 2017","2017","Nov","1","","1","","","1","","Shot","Remote area of the Baboquivari Mountain Range, west of Three Points,  27 miles southwest of Tucson, Arizona, USA","US Border Patrol, AZ Central, Pima Office of the Medical Examiner","31.805409100000, -111.617671300000","Central America to US","http://bit.ly/2k9vqYx, http://bit.ly/2AdF1Vp","Northern America","5"
"44386","US-Mexico Border","November 29, 2017","2017","Nov","1","","1","","","1","","Unknown (skeletal remains)","Laborcitas Creek Ranch, Falfurrias, Brooks County, Texas","South Texas Human Rights Center director Eduardo Canales","27.240319400000, -98.204450400000","Central America to US","","Northern America","5"
"44549","Middle East","November 29, 2017","2017","Nov","1","","1","","","1","","Vehicle Accident","Laristan province, Iran","IOM Afghanistan","33.581839400000, 48.398818600000","","","Southern Asia","4"
"44002","Mediterranean","November 28, 2017","2017","Nov","1","","1","","","1","","Presumed drowning","5 miles south of Cape Trafalgar, near Barbate, Cádiz, Spain","La Vanguardia, Caminando Fronteras","36.082470985786, -6.026000976563","Western Mediterranean","http://bit.ly/2igJf78, http://bit.ly/2ieYqO1","Uncategorized","4"
"44003","Europe","November 28, 2017","2017","Nov","4","","4","4","","","","Vehicle Accident","Cliff near Kavala, east of Thessaloniki, Greece","AP, Pakistan Today","40.937607000000, 24.412866000000","","http://bit.ly/2Bks8Fi, http://bit.ly/2iLH0bV","Southern Europe","3"
"44016","Central America","November 28, 2017","2017","Nov","1","","1","1","","1","1","Hit by train","Train tracks near Éjido Independencia, Tenosique, Tabasco, Mexico","El Heraldo de Tabasco","17.472665000000, -91.425051000000","Central America to US","http://bit.ly/2Azf95s","Central America","1"
"44060","US-Mexico Border","November 28, 2017","2017","Nov","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.882441400000, -111.396185700000","Central America to US","http://www.humaneborders.info/app/mapa.asp","Northern America",""
"44548","Middle East","November 28, 2017","2017","Nov","1","","1","","","1","","Shot","Sarwan, Sistan and Baluchestan province, Iran","IOM Afghanistan","27.352603300000, 62.344781500000","","","Southern Asia","4"
"44018","Mediterranean","November 27, 2017","2017","Nov","1","","1","","","1","","Unknown","Body found inside boat in Port of Melilla, Spain","La Vanguardia, El Periódico","35.290387494344, -2.926591903613","Western Mediterranean","http://bit.ly/2B8UkOs, http://bit.ly/2BVvfDM","Uncategorized",""
"44298","US-Mexico Border","November 27, 2017","2017","Nov","1","","1","","","1","","Unknown","Open desert, Salton City, Imperial County, California","Imperial County Coroner's Office","-116.004580000000, 33.288720000000","Central America to US","","Northern America",""
"44299","Sub-Saharan Africa","November 27, 2017","2017","Nov","2","","2","","","2","","Sickness and lack of access to medicines","Cotonou, Benin","Mixed Migration Monitoring Mechanism Initiative (4Mi)","2.391236200000, 6.370292800000","","","Western Africa","2"
"44547","Middle East","November 27, 2017","2017","Nov","1","","1","","","1","","Shot","Sarwan, Sistan and Baluchestan province, Iran","IOM Afghanistan","27.352603300000, 62.344781500000","","","Southern Asia","4"
"44294","North Africa","November 26, 2017","2017","Nov","2","","2","","","2","","Starvation, Dehydration","Brak Shati, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.268665800000, 27.550779000000","","","Northern Africa",""
"44295","Sub-Saharan Africa","November 26, 2017","2017","Nov","1","","1","","","1","1","Vehicle Accident","Dakar, Senegal","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-17.467686100000, 14.716677000000","","","Western Africa",""
"44296","Sub-Saharan Africa","November 26, 2017","2017","Nov","1","","1","","","1","1","Vehicle Accident","Ougadougou, Burkina Faso","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-1.519660300000, 12.371427700000","","","Western Africa",""
"44297","North Africa","November 26, 2017","2017","Nov","3","","3","","","","","Vehicle Accident","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.238281250000, 24.557428430000","","","Northern Africa",""
"43997","Mediterranean","November 25, 2017","2017","Nov","31","","31","","18","","3","Drowning","Off the coast of Garabulli, Libya","AFP, BBC, Libyan Coast Guard","32.801959442053, 13.720786873047","Central Mediterranean","http://bbc.in/2jnlK8P, http://bit.ly/2BfvskW","Uncategorized","5"
"43998","Mediterranean","November 25, 2017","2017","Nov","1","","1","","","1","","Presumed drowning","Off the coast of Tarifa, Cádiz, Spain","Caminando Fronteras, ABC","35.988768038194, -5.611316155078","Western Mediterranean","http://bit.ly/2jqOBc7, http://bit.ly/2zs4i9L","Uncategorized","4"
"43999","Mediterranean","November 25, 2017","2017","Nov","1","","1","","","","","Presumed drowning","Off the coast of Barbate, Cádiz, Spain","Caminando Fronteras, ABC","36.178832465467, -5.909786224365","Western Mediterranean","http://bit.ly/2jqOBc7, http://bit.ly/2zs4i9L","Uncategorized","4"
"44000","Mediterranean","November 25, 2017","2017","Nov","6","","6","","","","","Presumed drowning","Unspecified location off the coast of Morocco","Caminando Fronteras","35.850559281577, -5.679503544922","Western Mediterranean","http://bit.ly/2zs4i9L","Uncategorized","4"
"44001","Mediterranean","November 25, 2017","2017","Nov","1","","1","66","","1","1","Suffocation","Off the coast of Mytilene, Lesvos, Greece","IOM Greece, Hellenic Coastguard","39.117926486658, 26.584397197559","Eastern Mediterranean","http://bit.ly/2iVS7Mn, http://www.hcg.gr/node/16588, http://bit.ly/2ADg19V","Uncategorized","5"
"44032","Southeast Asia","November 25, 2017","2017","Nov","3","","3","1","2","1","","Vehicle Accident","Na Yai Arm-Ban Khao Wongkot road, in Kaeng Hang Maew district of Chanthaburi, Thailand","The Nation (Thailand Portal)","13.129562500000, 101.843556800000","","http://bit.ly/2jas2Zz","South-eastern Asia",""
"44545","Middle East","November 25, 2017","2017","Nov","1","","1","","","1","","Vehicle Accident","Jiroft, Kerman province, Iran","IOM Afghanistan","28.675112400000, 57.737156900000","","","Southern Asia","4"
"44031","Mediterranean","November 24, 2017","2017","Nov","1","","1","","","1","","Presumed drowning","3 nautical miles east of Benabdelmalek Ramdane, 38 km east of Mostaganem, Algeria","Réflexion","36.198825876138, 0.218307777344","Western Mediterranean","http://bit.ly/2j9ox5L","Uncategorized",""
"44059","US-Mexico Border","November 24, 2017","2017","Nov","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.179197800000, -112.947334100000","Central America to US","http://www.humaneborders.info/app/mapa.asp","Northern America",""
"44292","North Africa","November 24, 2017","2017","Nov","20","","20","","","","","Vehicle Accident","Ajdabiya, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","20.140259400000, 30.214647000000","","","Northern Africa",""
"44293","North Africa","November 24, 2017","2017","Nov","2","","2","","","2","","Excessive Physical Abuse","Sabratha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.449522100000, 32.781101600000","","","Northern Africa",""
"44543","Middle East","November 24, 2017","2017","Nov","1","","1","","","1","","Vehicle Accident","Jiroft, Kerman province, Iran","IOM Afghanistan","28.675112400000, 57.737156900000","","","Southern Asia","4"
"43993","Mediterranean","November 23, 2017","2017","Nov","1","20","21","","1","","","Sickness and lack of access to medicines","Unspecified location between Libya and Italy","MSF Sea, Proactiva Open Arms, UNHCR via DPA","34.060179168559, 13.059502362500","Central Mediterranean","http://bit.ly/2A7yybs, http://bit.ly/2BgQX5M, http://bit.ly/2jptYxi, http://bit.ly/2hUswSX","Uncategorized","4"
"44030","Mediterranean","November 23, 2017","2017","Nov","1","","1","","","","","Presumed drowning","Off the coast of Mostaganem, Algeria","Le Huffington Post Algeria, Algérie Presse Service","36.059764585990, 0.090699623438","Western Mediterranean","http://bit.ly/2kGFFjD, http://bit.ly/2kI1LCb","Uncategorized",""
"43991","Europe","November 22, 2017","2017","Nov","1","","1","","","1","","Unknown","Mountain village in Evros region, Greece","AP","41.244376100000, 26.135943100000","","http://wapo.st/2zfJNNq, https://bit.ly/2s2ELTe","Southern Europe","3"
"43992","Mediterranean","November 22, 2017","2017","Nov","","6","6","107","","1","","Presumed drowning","Unspecified location between Libya and Italy","Proactiva Open Arms","34.405333936080, 13.982353925000","Central Mediterranean","http://bit.ly/2hWHagg","Uncategorized","4"
"43995","Caribbean","November 22, 2017","2017","Nov","3","","3","","2","1","1","Vehicle Accident","Motorway near Hato del Medio, Monte Cristi, Dominican Republic","Listin Diario, Loop Haiti","19.693913800000, -71.315631500000","","http://bit.ly/2iUy7K8, http://bit.ly/2jqTZw6","Caribbean","3"
"44029","Mediterranean","November 22, 2017","2017","Nov","1","","1","","","1","","Presumed drowning","Off the coast of Mostaganem, Algeria","Le Huffington Post Algeria, Algérie Presse Service","36.055323767952, 0.076966713281","Western Mediterranean","http://bit.ly/2kGFFjD, http://bit.ly/2kI1LCb","Uncategorized",""
"44289","Sub-Saharan Africa","November 22, 2017","2017","Nov","1","","1","","","1","1","Sickness and lack of access to medicines","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","7.986535000000, 16.974168900000","","","Western Africa","2"
"44290","Sub-Saharan Africa","November 22, 2017","2017","Nov","1","","1","","","1","1","Sickness and lack of access to medicines","Bamako, Mali","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-8.002889200000, 12.639231600000","","","Western Africa",""
"44291","North Africa","November 22, 2017","2017","Nov","3","","3","","","","","Dehydration, Harsh weather/lack of adequate shelter","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.919921880000, 24.537441720000","","","Northern Africa",""
"43990","Europe","November 21, 2017","2017","Nov","1","","1","","1","","1","Hit by train","Serbia-Croatia border","Médecins Sans Frontières","45.152321827345, 19.133105568750","","https://twitter.com/MSF_Sea/status/933377291769597954, http://bit.ly/2hP1Rat","Southern Europe","4"
"44287","North Africa","November 21, 2017","2017","Nov","1","","1","","1","","1","Harsh weather/lack of adequate shelter","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.062500000000, 25.195311080000","","","Northern Africa",""
"44288","North Africa","November 21, 2017","2017","Nov","1","","1","","","1","","Harsh weather/lack of adequate shelter","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.578613280000, 25.215191680000","","","Northern Africa",""
"44286","North Africa","November 20, 2017","2017","Nov","2","","2","","","2","","Vehicle Accident","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.677734380000, 24.956491290000","","","Northern Africa",""
"43984","Mediterranean","November 19, 2017","2017","Nov","3","1","4","","","3","1","Drowning","Santa Catalina, Ceuta, Spain","El Faro de Ceuta, Caminando Fronteras","35.904917419285, -5.291584069312","Western Mediterranean","http://bit.ly/2AY0ddX, http://bit.ly/2jby8bE, http://bit.ly/2j994Ca, http://bit.ly/2AipgJK, http://bit.ly/2ARCLzz","Uncategorized","4"
