"Web ID","Region","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"40774","North Africa","October 13, 2015","2015","Oct","28","","28","","","","","Starvation","Kufrah Desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.766479000000, 22.587891000000","","","Northern Africa","2"
"40729","North Africa","October 13, 2015","2015","Oct","1","","1","","","","","Sickness and lack of access to medicines","Wad Madani, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.393127000000, 33.539307000000","","","Northern Africa","2"
"41059","Horn of Africa","October 12, 2015","2015","Oct","8","","8","","","","","Vehicle Accident","road near Gardo, Somalia","Horseed Media","9.511598000000, 49.086764400000","","http://bit.ly/1jNl4bB","Eastern Africa","1"
"41007","US-Mexico Border","October 12, 2015","2015","Oct","1","","1","","","","","Unknown (skeletal remains)","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40422","US-Mexico Border","October 11, 2015","2015","Oct","1","","1","","","1","","Drowning","All American Canal East of drop 2, Winterhaven CA","Imperial County Coroner's Office","32.738317300000, -114.643359200000","Central America to US","","Uncategorized","5"
"40420","Mediterranean","October 10, 2015","2015","Oct","11","","11","","","","","Drowning","off the Egyptian port of Baltim","IOM and Daily Star, AFP report","31.554841200000, 31.091136900000","Central Mediterranean","http://bit.ly/1MmKSlc","Uncategorized","4"
"40421","Mediterranean","October 10, 2015","2015","Oct","","","0","","","","","Drowning","off the Egyptian port of Baltim","IOM and Daily Star, AFP report","31.593450985205, 31.089763608984","Central Mediterranean","http://bit.ly/1MmKSlc","Uncategorized","4"
"40809","North Africa","October 10, 2015","2015","Oct","1","","1","","","","","Starvation","Barak alshadi' (Brak, Wadi al Shatii), Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","27.550903000000, 14.268677000000","","","Northern Africa","2"
"40419","Mediterranean","October 09, 2015","2015","Oct","1","","1","","","1","1","Drowning","Off the coast of Lesvos","IOM Rome and Reuters, BBC","39.283600000000, 26.505700000000","Eastern Mediterranean","http://reut.rs/1jSpbmg","Uncategorized","4"
"40418","Mediterranean","October 09, 2015","2015","Oct","2","","2","","","2","","Drowning","waters near Spanish-Moroccan border","StateWatch.org","36.438961955042, -6.429884062500","Western Mediterranean","http://bit.ly/1VWfe8J","Uncategorized","4"
"41058","Central America","October 09, 2015","2015","Oct","3","","3","","","3","","Vehicle Accident","Tlalixcoyan, Veracruz, Mexico","La Voz, EUX.com","19.195438000000, -96.141352000000","Central America to US","http://bit.ly/1NPoSj7, http://bit.ly/2b3Hsws","Central America","3"
"40822","North Africa","October 09, 2015","2015","Oct","2","","2","","","","","Starvation, Dehydration","In the sudan desert,","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.363525000000, 27.509888000000","","","Northern Africa","2"
"41038","Caribbean","October 08, 2015","2015","Oct","3","","3","","","","","Vehicle Accident","Mountainous area northwest of the capital of Santo Domingo","Yahoo News","18.510849700000, -69.938100100000","","http://yhoo.it/1RxdxbU","Caribbean","1"
"40808","North Africa","October 08, 2015","2015","Oct","8","","8","","","","","Starvation","Libya desert (Kufrah suburb), Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.251892000000, 22.500122000000","","","Northern Africa","2"
"40873","Horn of Africa","October 08, 2015","2015","Oct","1","","1","","","","","Unknown","Tekezé River, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.272798600000, 36.229490000000","","","Eastern Africa","2"
"40728","North Africa","October 07, 2015","2015","Oct","3","","3","","","","","Sickness and lack of access to medicines","Shagarab, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","28.056665200000, 14.099127200000","","","Northern Africa","2"
"40807","North Africa","October 07, 2015","2015","Oct","4","","4","","","","","Starvation","Aligider, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.109680000000, 36.493896000000","","","Northern Africa","2"
"40700","North Africa","October 07, 2015","2015","Oct","1","","1","","","","","Shot, Stabbed","Tripoli, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","32.849232000000, 13.164800000000","","","Northern Africa","2"
"40989","US-Mexico Border","October 07, 2015","2015","Oct","1","","1","","","1","","Unknown","Near El Indio in Del Rio Border Patrol Sector, Texas","US Border Patrol","29.392755500000, -100.901070600000","Central America to US","http://1.usa.gov/1RRQiMK","Northern America","5"
"40827","North Africa","October 06, 2015","2015","Oct","14","","14","","","","","Starvation, Dehydration, Excessive Physical Abuse, Shot, Stabbed","Sahara, Simrata, Kufra, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.248841300000, 19.724216100000","","","Northern Africa","2"
"40805","North Africa","October 06, 2015","2015","Oct","3","","3","","","","","Starvation","Sudan desert after passing through Khartoum,Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.964722000000, 32.285278000000","","","Northern Africa","2"
"40806","North Africa","October 06, 2015","2015","Oct","1","","1","","","","","Starvation","Yurobiyana, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","27.203201400000, 16.055220500000","","","Northern Africa","2"
"40547","Mediterranean","October 05, 2015","2015","Oct","1","","1","","","1","","Drowning","Kos Island washed up","Hellenic Coast Guard via IOM Greece","36.889300000000, 27.182800000000","Eastern Mediterranean","http://www.hcg.gr/node/11205","Uncategorized","5"
"41037","Europe","October 05, 2015","2015","Oct","1","","1","","","","","Vehicle Accident","highway near near Presevo, Serbia","Independent.mk","42.309200000000, 21.649900000000","Western Balkans","http://www.independent.mk/articles/22794/Refugee+Crisis+One+Killed+in+Accident+Near+Vranje+Two+Children+Drown+Near+Kos","Southern Europe","1"
"40696","Central America","October 05, 2015","2015","Oct","1","","1","","","1","","Shot","Xaloztoc, Tlaxcala, Mexico","Agenda Tlaxcala","19.408000000000, -98.052000000000","Central America to US","http://bit.ly/1OlOR7Z","Central America","1"
"40417","Mediterranean","October 05, 2015","2015","Oct","95","","95","","","","","Drowning"," 85 bodies found in Tripoli and 10 near Sabartha","Times of Israel","32.787300000000, 12.782600000000","Central Mediterranean","http://www.timesofisrael.com/libyan-red-crescent-says-bodies-of-95-migrants-washed-ashore/","Uncategorized","1"
"41078","North Africa","October 04, 2015","2015","Oct","2","","2","","","","","Vehicle Accident","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.024307000000, 35.368567900000","","","Northern Africa","2"
"40546","Mediterranean","October 04, 2015","2015","Oct","2","","2","","","2","2","Drowning","Shore of Kos","Reuters and Hellenic Coast Guard via IOM Athens","36.892587100000, 27.287792600000","Eastern Mediterranean","http://bit.ly/1OkvnyS, http://www.hcg.gr/node/11194, http://www.hcg.gr/node/11195","Uncategorized","5"
"40727","North Africa","October 04, 2015","2015","Oct","1","","1","","","","","Sickness and lack of access to medicines","Kassala, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.458130000000, 36.404114000000","","","Northern Africa","2"
"40545","Mediterranean","October 03, 2015","2015","Oct","2","","2","","1","1","","Drowning","Shore of Kos","Hellenic Coast Guard via IOM Greece","36.891500000000, 27.287700000000","Eastern Mediterranean","http://www.hcg.gr/node/11192","Uncategorized","5"
"40544","Mediterranean","October 02, 2015","2015","Oct","1","","1","","","1","","Drowning","Coast of Kalymnos","Hellenic Coast Guard via IOM Greece","36.952300000000, 26.980800000000","Eastern Mediterranean","http://www.hcg.gr/node/11189","Uncategorized","5"
"40637","North Africa","October 01, 2015","2015","Oct","1","","1","","","","","Hypothermia","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","19.075158000000, 8.024068000000","","","Northern Africa","2"
"41072","North Africa","October 01, 2015","2015","Oct","2","","2","","","","","Vehicle Accident","Sahara Desert, between Khartoum, Sudan and Bengasi, Libya","MHub","23.419462400000, 20.471611100000","","","Northern Africa","2"
"40804","North Africa","October 01, 2015","2015","Oct","2","","2","","","","","Starvation","Sahara Desert, between Khartoum, Sudan and Ajdabiya, Libya","MHub","19.545270100000, 21.922914300000","","","Northern Africa","2"
"40292","North Africa","October 01, 2015","2015","Oct","7","","7","","","","","Dehydration","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","19.075158000000, 8.024068000000","","","Northern Africa","2"
"41097","North Africa","October 01, 2015","2015","Oct","1","","1","","","","","Violence","Sahara Desert, between Adrar, Algeria and Tripoli, Libya","MHub","29.178935400000, 1.886533400000","","","Northern Africa","2"
"40612","Europe","September 30, 2015","2015","Sep","1","","1","","","1","","Train Accident","French entrance to Channel Tunnel, France","CNN","50.922300000000, 1.784080000000","Calais to United Kingdom","http://cnn.it/1FHSgL9","Western Europe","1"
"40988","Central America","September 30, 2015","2015","Sep","3","","3","","","3","","Unknown","Veracruz, Mexico","El Universo","19.173800000000, -96.134200000000","Central America to US","http://bit.ly/1OI0mqm","Central America","1"
"44611","North Africa","September 30, 2015","2015","Sep","1","","1","","","","","Shot","Subratah, Libya","MHub","32.736656914234, 12.464628301172","","","Northern Africa","2"
"40416","Mediterranean","September 30, 2015","2015","Sep","2","","2","0","1","1","1","Drowning","Off the coast of Lesvos","IOM Greece","39.283600000000, 26.505700000000","Eastern Mediterranean","http://news.xinhuanet.com/english/2015-09/30/c_134676250.htm","Uncategorized","4"
"40987","US-Mexico Border","September 29, 2015","2015","Sep","1","","1","","","","","Unknown","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40415","Mediterranean","September 29, 2015","2015","Sep","1","5","6","","","","","Drowning","Enez district, Edirne province, Turkey - non-island destination","Hurriyet Daily News","40.722942471743, 26.043375269531","Eastern Mediterranean","http://bit.ly/1YUy4Mu","Uncategorized","1"
"41052","Europe","September 29, 2015","2015","Sep","1","","1","","","1","","Vehicle Accident","Calais, France","Guardian","50.937235000000, 1.890964000000","Calais to United Kingdom","http://www.theguardian.com/uk-news/2015/jul/29/calais-one-dead-1500-migrants-storm-eurotunnel-terminal","Western Europe","1"
"40986","US-Mexico Border","September 29, 2015","2015","Sep","1","","1","","","","","Unknown","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40694","Central America","September 29, 2015","2015","Sep","1","","1","","","1","","Shot","Tlalixcoyan, Veracruz, Mexico","Omar Ojeda, Twitter","19.195438000000, -96.141352000000","Central America to US","http://bit.ly/1PqtNrX","Central America","1"
"40287","Europe","September 29, 2015","2015","Sep","1","","1","","","1","","Crushed in back of truck","In a truck in Calais port, France","BBC","50.951300000000, 1.858690000000","Calais to United Kingdom","http://bbc.in/1RfPDkT","Western Europe","1"
"40566","Sub-Saharan Africa","September 29, 2015","2015","Sep","3","19","22","","1","","2","Drowning","Trying to reach Mayotte from Comoros","The Nation","-11.645500000000, 43.333300000000","","http://bit.ly/1KKQrfo","Eastern Africa","1"
"40414","US-Mexico Border","September 28, 2015","2015","Sep","1","","1","","","","","Drowning","US side of Rio Grande River near Brackettville, Del Rio Border Patrol Sector, Texas","US Border Patrol","29.362105300000, -100.911821400000","Central America to US","http://1.usa.gov/1ktSAmz","Northern America","5"
"40413","Mediterranean","September 27, 2015","2015","Sep","17","","17","0","5","","5","Drowning","Turkish waters, 3 kilometers west of the mainland. Set off from Bodrum for the Greek island of Leros","Hurriyet Daily News","36.527861500000, 34.692517600000","Eastern Mediterranean","http://bit.ly/1QJ0xPm, http://www.christianpost.com/news/migrant-crisis-europe-news-2015-turkish-waters-see-another-17-people-drown-146287/","Uncategorized","3"
"40984","US-Mexico Border","September 27, 2015","2015","Sep","1","","1","","","","","Unknown","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40985","US-Mexico Border","September 27, 2015","2015","Sep","1","","1","","","1","","Unknown","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40543","Mediterranean","September 25, 2015","2015","Sep","","7","7","","","","","Drowning","near Kos, Greece","AFP","36.893311000000, 27.307574000000","Eastern Mediterranean","http://yhoo.it/1MIAe8d","Uncategorized","1"
"40983","US-Mexico Border","September 24, 2015","2015","Sep","1","","1","","","1","","Unknown","Pima County","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40565","Mediterranean","September 24, 2015","2015","Sep","1","","1","","","1","","Drowning","body found by native of Agathonisi island, Hellenic Coast guard report","IOM Greece","37.466700000000, 26.966700000000","Eastern Mediterranean","","Uncategorized","4"
"40849","Europe","September 24, 2015","2015","Sep","1","","1","","","1","1","Train Accident","Channel Tunnel (entrance at Calais), France","BBC","50.923200000000, 1.782850000000","Calais to United Kingdom","http://www.bbc.com/news/world-europe-34345684","Western Europe","1"
"41040","US-Mexico Border","September 24, 2015","2015","Sep","5","","5","11","","","","Vehicle Accident","Highway 59 near Edna, Texas, USA","NYTimes, AP","29.041603800000, -96.785057900000","Central America to US","http://nyti.ms/1OHQ7ja","Northern America","3"
